Make_Year,Brand,Transmission,xMiles,Price,Owner_Count,Engine_cc,Fuel_Type,Color,Service_History,Accidents_Reported,Insurance_Valid,MileageCategory,Mileage
1999,Honda,Automatic,9,"$3,497 ",1,800,Petrol,White,Partial,0,Yes,Less than 10k,"9,480"
1999,BMW,Automatic,14,"$3,974 ",1,800,Petrol,White,Partial,0,Yes,Between 10k and 20k,"14,140"
1999,Toyota,Manual,16,"$4,644 ",1,800,Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"16,380"
2000,Nissan,Manual,23,"$7,403 ",1,"2,500",Petrol,White,Partial,0,Yes,Between 20k and 30k,"22,950"
2000,BMW,Automatic,13,"$3,929 ",1,800,Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"13,410"
2000,Nissan,Automatic,27,"$7,470 ",1,"1,500",Petrol,Gray,Partial,0,Yes,Between 20k and 30k,"27,160"
2001,Toyota,Manual,17,"$4,552 ",1,"1,500",Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"16,850"
2001,Honda,Manual,21,"$5,857 ",1,"1,000",Petrol,Black,Partial,0,Yes,Between 20k and 30k,"21,460"
2002,Kia,Automatic,15,"$9,019 ",1,"5,000",Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"15,440"
2002,Honda,Manual,13,"$9,929 ",1,"5,000",Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"12,510"
2002,Honda,Manual,15,"$6,808 ",1,"1,500",Petrol,White,Partial,0,Yes,Between 10k and 20k,"14,610"
2002,Hyundai,Automatic,18,"$6,812 ",1,"1,200",Petrol,Black,Partial,0,Yes,Between 10k and 20k,"18,340"
2002,Hyundai,Automatic,17,"$4,607 ",1,"1,500",Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"16,780"
2003,Chevrolet,Manual,9,"$4,538 ",1,"1,800",Petrol,Silver,Partial,0,Yes,Less than 10k,"9,210"
2003,Volkswagen,Automatic,18,"$4,656 ",1,"1,200",Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"18,070"
2003,Nissan,Manual,15,"$4,711 ",1,"1,000",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"14,880"
2003,Hyundai,Manual,26,"$7,574 ",1,"1,800",Petrol,Red,Partial,0,Yes,Between 20k and 30k,"26,410"
2003,Ford,Manual,11,"$5,596 ",1,"1,200",Petrol,Black,Partial,0,Yes,Between 10k and 20k,"10,670"
2003,Kia,Manual,13,"$6,514 ",1,"3,000",Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"12,590"
2004,Nissan,Automatic,10,"$3,100 ",1,"1,500",Petrol,Red,Partial,0,Yes,Less than 10k,"9,720"
2004,Kia,Manual,23,"$6,628 ",1,"1,800",Petrol,Black,Partial,0,Yes,Between 20k and 30k,"22,850"
2004,Chevrolet,Automatic,24,"$5,645 ",1,"1,000",Petrol,Black,Partial,0,Yes,Between 20k and 30k,"23,670"
2004,Nissan,Automatic,17,"$7,122 ",1,"1,500",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"17,060"
2005,Toyota,Manual,16,"$6,981 ",1,"2,500",Petrol,White,Partial,0,Yes,Between 10k and 20k,"16,370"
2005,BMW,Automatic,19,"$7,199 ",1,"2,000",Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"18,510"
2005,Toyota,Automatic,10,"$4,560 ",1,"1,800",Petrol,Black,Partial,0,Yes,Less than 10k,"9,560"
2006,Hyundai,Automatic,18,"$7,156 ",1,"1,800",Petrol,White,Partial,0,Yes,Between 10k and 20k,"17,660"
2006,Chevrolet,Automatic,27,"$6,790 ",1,"1,800",Petrol,Red,Partial,0,Yes,Between 20k and 30k,"27,190"
2006,Ford,Automatic,17,"$7,497 ",1,"1,500",Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"16,550"
2007,BMW,Manual,18,"$6,156 ",1,"2,000",Petrol,Black,Partial,0,Yes,Between 10k and 20k,"17,750"
2007,Honda,Manual,5,"$8,210 ",1,"4,000",Petrol,Silver,Partial,0,Yes,Less than 10k,"5,000"
2007,Hyundai,Automatic,31,"$5,880 ",1,"1,800",Petrol,Gray,Partial,0,Yes,More than 30k,"30,530"
2007,Hyundai,Manual,19,"$7,315 ",1,"3,000",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"19,190"
2007,Hyundai,Automatic,19,"$5,069 ",1,"1,500",Petrol,Black,Partial,0,Yes,Between 10k and 20k,"18,950"
2008,BMW,Automatic,25,"$8,118 ",1,"2,000",Petrol,Gray,Partial,0,Yes,Between 20k and 30k,"24,670"
2008,Hyundai,Manual,28,"$8,159 ",1,"1,800",Petrol,Black,Partial,0,Yes,Between 20k and 30k,"27,640"
2008,Ford,Manual,16,"$5,102 ",1,"1,800",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"16,000"
2009,Honda,Manual,20,"$6,956 ",1,"1,200",Petrol,Black,Partial,0,Yes,Between 10k and 20k,"19,790"
2009,Honda,Automatic,15,"$9,266 ",1,"3,000",Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"15,270"
2009,BMW,Manual,25,"$5,992 ",1,800,Petrol,Black,Partial,0,Yes,Between 20k and 30k,"24,550"
2009,Kia,Automatic,11,"$7,164 ",1,"2,000",Petrol,White,Partial,0,Yes,Between 10k and 20k,"11,020"
2010,Chevrolet,Manual,24,"$7,364 ",1,"2,000",Petrol,Silver,Partial,0,Yes,Between 20k and 30k,"24,060"
2010,Nissan,Manual,21,"$8,476 ",1,"1,800",Petrol,Red,Partial,0,Yes,Between 20k and 30k,"20,730"
2010,Volkswagen,Manual,18,"$9,019 ",1,"2,500",Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"18,370"
2010,Volkswagen,Automatic,22,"$7,209 ",1,800,Petrol,Blue,Partial,0,Yes,Between 20k and 30k,"22,260"
2011,Hyundai,Automatic,16,"$4,732 ",1,800,Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"15,580"
2011,BMW,Automatic,14,"$7,294 ",1,"1,800",Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"13,540"
2011,Ford,Manual,26,"$8,869 ",1,"2,000",Petrol,Black,Partial,0,Yes,Between 20k and 30k,"25,900"
2012,Ford,Manual,19,"$6,745 ",1,"1,500",Petrol,Black,Partial,0,Yes,Between 10k and 20k,"18,800"
2013,Honda,Manual,8,"$6,778 ",1,"2,500",Petrol,Silver,Partial,0,Yes,Less than 10k,"7,540"
2013,Hyundai,Manual,10,"$9,214 ",1,"4,000",Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"10,290"
2013,Volkswagen,Manual,17,"$9,322 ",1,"2,500",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"16,820"
2015,Nissan,Automatic,17,"$7,790 ",1,"1,000",Petrol,White,Partial,0,Yes,Between 10k and 20k,"17,000"
2015,Ford,Automatic,14,"$5,100 ",1,"1,200",Petrol,Black,Partial,0,Yes,Between 10k and 20k,"13,540"
2015,Toyota,Manual,18,"$7,240 ",1,800,Petrol,Red,Partial,0,Yes,Between 10k and 20k,"18,060"
2015,Volkswagen,Manual,12,"$5,440 ",1,"1,200",Petrol,Black,Partial,0,Yes,Between 10k and 20k,"12,370"
2016,BMW,Manual,10,"$6,610 ",1,"1,200",Petrol,Black,Partial,0,Yes,Less than 10k,"9,970"
2016,Honda,Manual,22,"$8,296 ",1,"2,500",Petrol,Blue,Partial,0,Yes,Between 20k and 30k,"22,390"
2016,BMW,Automatic,14,"$9,386 ",1,"3,000",Petrol,White,Partial,0,Yes,Between 10k and 20k,"13,950"
2016,Chevrolet,Manual,19,"$9,628 ",1,"2,500",Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"19,220"
2016,Volkswagen,Manual,10,"$5,997 ",1,800,Petrol,Blue,Partial,0,Yes,Less than 10k,"9,610"
2017,Toyota,Manual,21,"$8,323 ",1,800,Petrol,Silver,Partial,0,Yes,Between 20k and 30k,"21,330"
2017,Volkswagen,Manual,16,"$6,816 ",1,"1,000",Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"16,030"
2017,Volkswagen,Manual,16,"$8,624 ",1,"2,000",Petrol,White,Partial,0,Yes,Between 10k and 20k,"15,670"
2017,Honda,Automatic,25,"$9,161 ",1,"1,800",Petrol,White,Partial,0,Yes,Between 20k and 30k,"25,270"
2017,BMW,Automatic,15,"$5,300 ",1,800,Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"15,210"
2018,Ford,Automatic,17,"$7,626 ",1,"1,000",Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"17,260"
2018,BMW,Manual,12,"$6,202 ",1,"1,000",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"11,690"
2019,Chevrolet,Manual,21,"$9,958 ",1,"1,200",Petrol,Gray,Partial,0,Yes,Between 20k and 30k,"20,610"
2019,BMW,Manual,28,"$9,980 ",1,"3,000",Petrol,White,Partial,0,Yes,Between 20k and 30k,"27,500"
2020,Kia,Manual,21,"$8,262 ",1,"1,000",Petrol,Black,Partial,0,Yes,Between 20k and 30k,"21,250"
2021,Kia,Automatic,22,"$8,612 ",1,"1,500",Petrol,White,Partial,0,Yes,Between 20k and 30k,"22,310"
2022,Kia,Manual,18,"$6,951 ",1,"1,500",Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"18,310"
2022,Hyundai,Automatic,13,"$9,889 ",1,"1,800",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"12,670"
2023,Toyota,Automatic,23,"$8,841 ",1,"1,500",Petrol,Black,Partial,0,Yes,Between 20k and 30k,"22,980"
2023,Kia,Automatic,11,"$8,012 ",1,"1,200",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"11,280"
2023,Toyota,Manual,16,"$6,889 ",1,"1,500",Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"15,610"
1995,Kia,Manual,5,"$6,948 ",3,"5,000",Petrol,Black,Partial,0,Yes,Less than 10k,"5,180"
1995,Honda,Manual,8,"$1,740 ",3,"1,000",Petrol,Gray,Partial,0,Yes,Less than 10k,"8,290"
1996,Nissan,Manual,20,"$4,010 ",3,"1,200",Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"19,810"
1996,Ford,Manual,24,"$4,843 ",3,"1,800",Petrol,Blue,Partial,0,Yes,Between 20k and 30k,"23,960"
1996,Honda,Manual,13,"$4,309 ",3,"2,500",Petrol,White,Partial,0,Yes,Between 10k and 20k,"12,940"
1996,BMW,Manual,5,"$3,638 ",3,"2,500",Petrol,Blue,Partial,0,Yes,Less than 10k,"5,000"
1996,BMW,Manual,16,"$5,849 ",3,"2,500",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"15,500"
1997,Hyundai,Manual,15,"$3,120 ",3,"1,200",Petrol,White,Partial,0,Yes,Between 10k and 20k,"14,660"
1997,Kia,Manual,8,"$5,265 ",3,"4,000",Petrol,Blue,Partial,0,Yes,Less than 10k,"8,140"
1997,Ford,Automatic,19,"$3,430 ",3,"1,200",Petrol,White,Partial,0,Yes,Between 10k and 20k,"18,970"
1997,Nissan,Manual,24,"$4,356 ",3,"1,000",Petrol,Black,Partial,0,Yes,Between 20k and 30k,"24,260"
1998,BMW,Manual,19,"$2,660 ",3,800,Petrol,White,Partial,0,Yes,Between 10k and 20k,"18,870"
1998,Kia,Manual,28,"$8,072 ",3,"2,500",Petrol,White,Partial,0,Yes,Between 20k and 30k,"28,210"
1998,Ford,Manual,19,"$6,925 ",3,"4,000",Petrol,Black,Partial,0,Yes,Between 10k and 20k,"19,390"
1999,Ford,Automatic,16,"$4,315 ",3,"1,800",Petrol,Black,Partial,0,Yes,Between 10k and 20k,"16,340"
1999,Toyota,Manual,23,"$5,255 ",3,"2,000",Petrol,Blue,Partial,0,Yes,Between 20k and 30k,"22,810"
1999,Kia,Manual,31,"$4,643 ",3,"1,000",Petrol,Black,Partial,0,Yes,More than 30k,"31,010"
1999,Toyota,Manual,17,"$9,789 ",3,"5,000",Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"16,530"
1999,Volkswagen,Automatic,14,"$2,642 ",3,"1,500",Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"14,130"
1999,BMW,Manual,21,"$5,120 ",3,"1,200",Petrol,White,Partial,0,Yes,Between 20k and 30k,"21,120"
2000,Hyundai,Manual,21,"$5,620 ",3,"3,000",Petrol,Silver,Partial,0,Yes,Between 20k and 30k,"21,000"
2000,Honda,Automatic,15,"$4,691 ",3,"1,200",Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"14,660"
2000,Nissan,Automatic,29,"$5,958 ",3,"1,200",Petrol,Black,Partial,0,Yes,Between 20k and 30k,"28,520"
2000,Chevrolet,Manual,26,"$6,363 ",3,"1,500",Petrol,Gray,Partial,0,Yes,Between 20k and 30k,"25,800"
2001,Nissan,Automatic,23,"$3,959 ",3,800,Petrol,White,Partial,0,Yes,Between 20k and 30k,"23,170"
2001,Chevrolet,Manual,18,"$2,060 ",3,"1,200",Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"17,920"
2001,Kia,Manual,19,"$4,032 ",3,"1,800",Petrol,Black,Partial,0,Yes,Between 10k and 20k,"19,100"
2001,Nissan,Manual,22,"$5,069 ",3,800,Petrol,Gray,Partial,0,Yes,Between 20k and 30k,"22,260"
2001,Volkswagen,Automatic,14,"$2,864 ",3,800,Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"13,600"
2001,Ford,Automatic,15,"$8,646 ",3,"5,000",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"15,190"
2002,Nissan,Manual,14,"$4,819 ",3,800,Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"14,060"
2002,Nissan,Automatic,23,"$4,623 ",3,"1,200",Petrol,White,Partial,0,Yes,Between 20k and 30k,"22,530"
2002,Ford,Automatic,19,"$5,027 ",3,"1,500",Petrol,Black,Partial,0,Yes,Between 10k and 20k,"18,530"
2003,BMW,Automatic,14,"$5,211 ",3,"2,000",Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"14,470"
2003,Chevrolet,Manual,11,"$9,042 ",3,"5,000",Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"11,050"
2004,Chevrolet,Manual,15,"$4,444 ",3,"1,200",Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"14,560"
2004,Hyundai,Automatic,19,"$5,990 ",3,"1,800",Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"18,700"
2004,Ford,Automatic,20,"$7,625 ",3,"1,200",Petrol,Red,Partial,0,Yes,Between 20k and 30k,"20,220"
2005,Volkswagen,Automatic,24,"$8,190 ",3,"2,000",Petrol,Blue,Partial,0,Yes,Between 20k and 30k,"23,780"
2005,BMW,Manual,21,"$8,443 ",3,"3,000",Petrol,White,Partial,0,Yes,Between 20k and 30k,"20,580"
2006,Nissan,Automatic,16,"$4,470 ",3,"1,200",Petrol,White,Partial,0,Yes,Between 10k and 20k,"15,630"
2006,Toyota,Manual,21,"$5,805 ",3,"1,000",Petrol,White,Partial,0,Yes,Between 20k and 30k,"21,290"
2006,Kia,Manual,28,"$6,019 ",3,"2,000",Petrol,Red,Partial,0,Yes,Between 20k and 30k,"28,000"
2006,Honda,Automatic,17,"$4,862 ",3,"2,000",Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"16,840"
2006,Nissan,Manual,29,"$6,163 ",3,"1,200",Petrol,Silver,Partial,0,Yes,Between 20k and 30k,"29,410"
2006,Toyota,Manual,25,"$8,143 ",3,"3,000",Petrol,Blue,Partial,0,Yes,Between 20k and 30k,"25,220"
2007,Volkswagen,Manual,21,"$7,222 ",3,"2,500",Petrol,Black,Partial,0,Yes,Between 20k and 30k,"21,130"
2007,Toyota,Manual,13,"$5,664 ",3,"1,800",Petrol,White,Partial,0,Yes,Between 10k and 20k,"12,570"
2007,Honda,Manual,16,"$3,963 ",3,800,Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"15,990"
2007,Ford,Automatic,8,"$3,411 ",3,"1,200",Petrol,Silver,Partial,0,Yes,Less than 10k,"7,980"
2007,BMW,Manual,15,"$7,090 ",3,"4,000",Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"14,820"
2007,BMW,Automatic,19,"$4,622 ",3,800,Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"19,300"
2007,Chevrolet,Automatic,20,"$4,807 ",3,"1,800",Petrol,White,Partial,0,Yes,Between 20k and 30k,"20,240"
2007,Nissan,Automatic,24,"$9,169 ",3,"3,000",Petrol,Red,Partial,0,Yes,Between 20k and 30k,"23,930"
2007,BMW,Manual,21,"$7,797 ",3,"2,000",Petrol,Black,Partial,0,Yes,Between 20k and 30k,"21,400"
2008,Kia,Manual,16,"$4,978 ",3,800,Petrol,Black,Partial,0,Yes,Between 10k and 20k,"15,970"
2008,Hyundai,Manual,26,"$4,153 ",3,"1,200",Petrol,Silver,Partial,0,Yes,Between 20k and 30k,"25,590"
2008,Chevrolet,Automatic,16,"$7,645 ",3,"2,000",Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"15,630"
2008,Honda,Automatic,17,"$4,440 ",3,800,Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"17,160"
2009,BMW,Automatic,16,"$6,255 ",3,"1,000",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"15,520"
2009,BMW,Automatic,21,"$6,588 ",3,"2,000",Petrol,White,Partial,0,Yes,Between 20k and 30k,"21,370"
2009,Volkswagen,Manual,19,"$7,016 ",3,"1,000",Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"19,340"
2009,BMW,Manual,19,"$5,858 ",3,"1,800",Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"19,120"
2009,Nissan,Manual,12,"$5,011 ",3,"1,000",Petrol,White,Partial,0,Yes,Between 10k and 20k,"11,570"
2010,Chevrolet,Manual,19,"$5,228 ",3,"1,000",Petrol,Black,Partial,0,Yes,Between 10k and 20k,"18,900"
2010,Hyundai,Automatic,31,"$6,897 ",3,"1,200",Petrol,Blue,Partial,0,Yes,More than 30k,"31,150"
2010,Chevrolet,Manual,18,"$3,134 ",3,800,Petrol,Black,Partial,0,Yes,Between 10k and 20k,"17,510"
2010,Volkswagen,Automatic,20,"$5,815 ",3,"1,000",Petrol,White,Partial,0,Yes,Between 10k and 20k,"19,690"
2010,Volkswagen,Manual,21,"$6,215 ",3,"1,200",Petrol,Silver,Partial,0,Yes,Between 20k and 30k,"20,620"
2010,Volkswagen,Manual,13,"$8,401 ",3,"3,000",Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"13,000"
2011,BMW,Automatic,17,"$8,375 ",3,"3,000",Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"17,460"
2011,Toyota,Manual,28,"$9,303 ",3,"1,800",Petrol,Silver,Partial,0,Yes,Between 20k and 30k,"28,000"
2012,Chevrolet,Automatic,16,"$6,776 ",3,"3,000",Petrol,Black,Partial,0,Yes,Between 10k and 20k,"15,500"
2012,Honda,Manual,23,"$5,185 ",3,800,Petrol,Blue,Partial,0,Yes,Between 20k and 30k,"22,560"
2012,BMW,Automatic,13,"$6,346 ",3,"1,200",Petrol,White,Partial,0,Yes,Between 10k and 20k,"13,360"
2013,Hyundai,Automatic,25,"$6,067 ",3,"1,000",Petrol,Silver,Partial,0,Yes,Between 20k and 30k,"24,660"
2013,Volkswagen,Manual,21,"$5,676 ",3,"1,000",Petrol,Black,Partial,0,Yes,Between 20k and 30k,"20,530"
2013,Toyota,Automatic,22,"$5,647 ",3,"1,800",Petrol,Silver,Partial,0,Yes,Between 20k and 30k,"22,170"
2013,Volkswagen,Automatic,22,"$6,785 ",3,"1,000",Petrol,Silver,Partial,0,Yes,Between 20k and 30k,"22,030"
2013,Toyota,Manual,28,"$9,799 ",3,"2,500",Petrol,Blue,Partial,0,Yes,Between 20k and 30k,"28,180"
2013,Ford,Manual,19,"$8,441 ",3,"2,500",Petrol,Black,Partial,0,Yes,Between 10k and 20k,"19,270"
2014,BMW,Manual,16,"$6,102 ",3,"1,200",Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"15,990"
2014,Chevrolet,Manual,13,"$5,199 ",3,800,Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"13,430"
2015,Toyota,Manual,14,"$6,276 ",3,"2,000",Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"14,430"
2015,Honda,Automatic,27,"$6,164 ",3,"1,200",Petrol,Silver,Partial,0,Yes,Between 20k and 30k,"26,700"
2015,Kia,Automatic,27,"$9,435 ",3,"4,000",Petrol,White,Partial,0,Yes,Between 20k and 30k,"26,600"
2016,Kia,Manual,8,"$6,387 ",3,"4,000",Petrol,White,Partial,0,Yes,Less than 10k,"8,330"
2016,Hyundai,Automatic,17,"$5,950 ",3,800,Petrol,Black,Partial,0,Yes,Between 10k and 20k,"16,710"
2016,Honda,Manual,16,"$5,530 ",3,800,Petrol,White,Partial,0,Yes,Between 10k and 20k,"16,220"
2016,Nissan,Manual,11,"$4,170 ",3,800,Petrol,White,Partial,0,Yes,Between 10k and 20k,"11,140"
2017,Toyota,Automatic,20,"$8,032 ",3,"1,200",Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"19,920"
2018,Honda,Manual,13,"$6,205 ",3,"1,000",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"12,810"
2018,Kia,Manual,23,"$8,862 ",3,"2,500",Petrol,Blue,Partial,0,Yes,Between 20k and 30k,"23,170"
2019,Chevrolet,Manual,18,"$6,312 ",3,"1,500",Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"17,720"
2019,Toyota,Automatic,12,"$6,677 ",3,"1,800",Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"12,040"
2020,Volkswagen,Manual,13,"$8,780 ",3,800,Petrol,Black,Partial,0,Yes,Between 10k and 20k,"12,930"
2021,Ford,Automatic,10,"$6,261 ",3,"1,500",Petrol,Gray,Partial,0,Yes,Less than 10k,"9,830"
2022,Ford,Manual,16,"$9,308 ",3,"3,000",Petrol,Black,Partial,0,Yes,Between 10k and 20k,"16,090"
2022,BMW,Manual,27,"$7,374 ",3,800,Petrol,Black,Partial,0,Yes,Between 20k and 30k,"26,860"
2023,Toyota,Manual,15,"$7,107 ",3,"1,000",Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"15,010"
2023,Ford,Manual,22,"$7,865 ",3,"1,800",Petrol,Red,Partial,0,Yes,Between 20k and 30k,"21,690"
2023,Volkswagen,Automatic,21,"$6,655 ",3,800,Petrol,Blue,Partial,0,Yes,Between 20k and 30k,"21,420"
2023,Nissan,Manual,14,"$8,221 ",3,"1,800",Petrol,Black,Partial,0,Yes,Between 10k and 20k,"14,310"
1995,Ford,Automatic,12,"$1,000 ",4,"1,000",Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"12,180"
1995,Chevrolet,Manual,17,"$7,170 ",4,"4,000",Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"17,380"
1995,Chevrolet,Manual,14,"$5,480 ",4,"4,000",Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"14,340"
1995,Nissan,Manual,15,"$6,653 ",4,"3,000",Petrol,White,Partial,0,Yes,Between 10k and 20k,"14,520"
1996,Toyota,Automatic,21,"$9,086 ",4,"5,000",Petrol,Silver,Partial,0,Yes,Between 20k and 30k,"21,120"
1996,Chevrolet,Manual,17,"$4,299 ",4,"2,000",Petrol,Black,Partial,0,Yes,Between 10k and 20k,"17,070"
1996,Kia,Manual,11,"$2,796 ",4,"1,800",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"10,980"
1997,BMW,Manual,19,"$3,815 ",4,"1,800",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"18,890"
1997,Volkswagen,Automatic,14,"$7,241 ",4,"4,000",Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"14,110"
1997,BMW,Automatic,26,"$4,858 ",4,"1,800",Petrol,White,Partial,0,Yes,Between 20k and 30k,"26,330"
1997,Toyota,Automatic,20,"$1,686 ",4,800,Petrol,Black,Partial,0,Yes,Between 10k and 20k,"19,870"
1997,Chevrolet,Manual,20,"$2,912 ",4,"1,000",Petrol,Blue,Partial,0,Yes,Between 20k and 30k,"20,110"
1998,Volkswagen,Automatic,15,"$3,231 ",4,"1,800",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"15,490"
1998,BMW,Manual,22,"$5,371 ",4,"2,500",Petrol,Red,Partial,0,Yes,Between 20k and 30k,"22,250"
1998,Honda,Manual,15,"$6,248 ",4,"4,000",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"15,060"
1998,Chevrolet,Automatic,15,"$2,127 ",4,"2,500",Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"14,740"
1999,Nissan,Automatic,23,"$6,202 ",4,"1,500",Petrol,White,Partial,0,Yes,Between 20k and 30k,"22,760"
1999,Ford,Manual,15,"$4,794 ",4,"2,000",Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"15,200"
2000,Honda,Automatic,15,"$3,358 ",4,"1,500",Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"14,760"
2000,Volkswagen,Manual,19,"$5,654 ",4,"2,000",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"18,730"
2000,Hyundai,Automatic,20,"$8,007 ",4,"4,000",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"19,540"
2000,Toyota,Manual,17,"$3,537 ",4,"1,500",Petrol,Silver,Partial,0,Yes,Between 10k and 20k,"16,950"
2001,Kia,Automatic,20,"$4,666 ",4,"2,000",Petrol,Black,Partial,0,Yes,Between 20k and 30k,"20,330"
2001,Volkswagen,Manual,6,"$2,033 ",4,"1,800",Petrol,Black,Partial,0,Yes,Less than 10k,"6,160"
2001,Ford,Manual,13,"$2,796 ",4,"2,000",Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"12,890"
2001,Honda,Manual,18,"$3,767 ",4,"1,000",Petrol,Red,Partial,0,Yes,Between 10k and 20k,"18,110"
2001,Toyota,Manual,17,"$4,763 ",4,"2,000",Petrol,Gray,Partial,0,Yes,Between 10k and 20k,"16,670"
2001,Ford,Manual,25,"$5,432 ",4,"1,200",Petrol,Black,Partial,0,Yes,Between 20k and 30k,"25,080"
2001,BMW,Manual,14,"$2,647 ",4,800,Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"14,270"
2001,Honda,Manual,18,"$5,167 ",4,"3,000",Petrol,White,Partial,0,Yes,Between 10k and 20k,"18,380"
2001,Hyundai,Manual,16,"$2,366 ",4,"1,500",Petrol,White,Partial,0,Yes,Between 10k and 20k,"15,860"
2001,Chevrolet,Automatic,10,"$2,305 ",4,"1,000",Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"10,070"
2002,Hyundai,Manual,16,"$5,345 ",4,"1,800",Petrol,White,Partial,0,Yes,Between 10k and 20k,"15,570"
2002,Hyundai,Manual,26,"$6,095 ",4,"3,000",Petrol,Red,Partial,0,Yes,Between 20k and 30k,"25,860"
2002,Hyundai,Manual,21,"$7,424 ",4,"4,000",Petrol,Silver,Partial,0,Yes,Between 20k and 30k,"21,030"
2002,Ford,Manual,21,"$6,022 ",4,"2,000",Petrol,Silver,Partial,0,Yes,Between 20k and 30k,"21,360"
2003,Hyundai,Automatic,25,"$5,196 ",4,"1,500",Petrol,Black,Partial,0,Yes,Between 20k and 30k,"24,790"
2003,Volkswagen,Manual,23,"$9,702 ",4,"5,000",Petrol,Silver,Partial,0,Yes,Between 20k and 30k,"23,300"
2003,Ford,Manual,19,"$9,324 ",4,"5,000",Petrol,Blue,Partial,0,Yes,Between 10k and 20k,"18,500"
2003,Honda,Automatic,21,"$9,918 ",4,"5,000",Petrol,Red,Partial,0,Yes,Between 20k and 30k,"20,620"
